temp,month,station_id
668C,Nov,USC00012245
572S,Dec,USC00012245
600S,Jan,USC00012675
644S,Feb,USC00012675
715S,Mar,USC00012675
779S,Apr,USC00012675
852S,May,USC00012675
900S,Jun,USC00012675
915S,Jul,USC00012675
909S,Aug,USC00012675
875S,Sep,USC00012675
795S,Oct,USC00012675
708S,Nov,USC00012675
623R,Dec,USC00012675
600S,Jan,USC00012730
643S,Feb,USC00012730
719S,Mar,USC00012730
781R,Apr,USC00012730
854S,May,USC00012730
911S,Jun,USC00012730
932R,Jul,USC00012730
924S,Aug,USC00012730
882S,Sep,USC00012730
798R,Oct,USC00012730
712S,Nov,USC00012730
626S,Dec,USC00012730
588S,Jan,USC00012758
630S,Feb,USC00012758
706S,Mar,USC00012758
771S,Apr,USC00012758
842S,May,USC00012758
892S,Jun,USC00012758
909S,Jul,USC00012758
906S,Aug,USC00012758
866S,Sep,USC00012758
782S,Oct,USC00012758
693S,Nov,USC00012758
608S,Dec,USC00012758
614C,Jan,USC00012813
648C,Feb,USC00012813
712C,Mar,USC00012813
775C,Apr,USC00012813
847C,May,USC00012813
893C,Jun,USC00012813
911C,Jul,USC00012813
910C,Aug,USC00012813
879C,Sep,USC00012813
801C,Oct,USC00012813
716C,Nov,USC00012813
636C,Dec,USC00012813
503R,Jan,USC00012840
553R,Feb,USC00012840
643R,Mar,USC00012840
725R,Apr,USC00012840
799R,May,USC00012840
872R,Jun,USC00012840
909R,Jul,USC00012840
906R,Aug,USC00012840
839R,Sep,USC00012840
734R,Oct,USC00012840
641R,Nov,USC00012840
525R,Dec,USC00012840
535R,Jan,USC00012883
587R,Feb,USC00012883
673R,Mar,USC00012883
757R,Apr,USC00012883
823R,May,USC00012883
890R,Jun,USC00012883
919R,Jul,USC00012883
914R,Aug,USC00012883
860R,Sep,USC00012883
760R,Oct,USC00012883
659R,Nov,USC00012883
561R,Dec,USC00012883
511Q,Jan,USC00013043
553Q,Feb,USC00013043
641Q,Mar,USC00013043
718Q,Apr,USC00013043
795Q,May,USC00013043
865Q,Jun,USC00013043
896Q,Jul,USC00013043
894Q,Aug,USC00013043
838Q,Sep,USC00013043
742Q,Oct,USC00013043
635Q,Nov,USC00013043
534Q,Dec,USC00013043
585R,Jan,USC00013105
623R,Feb,USC00013105
698R,Mar,USC00013105
767R,Apr,USC00013105
840R,May,USC00013105
883R,Jun,USC00013105
904R,Jul,USC00013105
899R,Aug,USC00013105
863R,Sep,USC00013105
775R,Oct,USC00013105
693R,Nov,USC00013105
603R,Dec,USC00013105
518S,Jan,USC00013154
564S,Feb,USC00013154
656S,Mar,USC00013154
741S,Apr,USC00013154
813S,May,USC00013154
876S,Jun,USC00013154
908S,Jul,USC00013154
904S,Aug,USC00013154
845S,Sep,USC00013154
748S,Oct,USC00013154
645S,Nov,USC00013154
545S,Dec,USC00013154
552S,Jan,USC00013160
597C,Feb,USC00013160
679S,Mar,USC00013160
756S,Apr,USC00013160
831C,May,USC00013160
894C,Jun,USC00013160
920S,Jul,USC00013160
918S,Aug,USC00013160
869S,Sep,USC00013160
771C,Oct,USC00013160
671C,Nov,USC00013160
575C,Dec,USC00013160
611S,Jan,USC00013251
652S,Feb,USC00013251
723S,Mar,USC00013251
784S,Apr,USC00013251
857S,May,USC00013251
903S,Jun,USC00013251
919S,Jul,USC00013251
911S,Aug,USC00013251
877S,Sep,USC00013251
799S,Oct,USC00013251
714S,Nov,USC00013251
630S,Dec,USC00013251
578R,Jan,USC00013511
632S,Feb,USC00013511
709C,Mar,USC00013511
775C,Apr,USC00013511
844C,May,USC00013511
905S,Jun,USC00013511
928C,Jul,USC00013511
927C,Aug,USC00013511
878S,Sep,USC00013511
785S,Oct,USC00013511
690S,Nov,USC00013511
599R,Dec,USC00013511
576S,Jan,USC00013519
617C,Feb,USC00013519
691C,Mar,USC00013519
759C,Apr,USC00013519
830C,May,USC00013519
883S,Jun,USC00013519
904S,Jul,USC00013519
900S,Aug,USC00013519
857S,Sep,USC00013519
772S,Oct,USC00013519
684S,Nov,USC00013519
594S,Dec,USC00013519
505R,Jan,USC00013573
548R,Feb,USC00013573
635R,Mar,USC00013573
720R,Apr,USC00013573
796R,May,USC00013573
865R,Jun,USC00013573
898R,Jul,USC00013573
900R,Aug,USC00013573
840R,Sep,USC00013573
735R,Oct,USC00013573
629R,Nov,USC00013573
525R,Dec,USC00013573
497R,Jan,USC00013575
543R,Feb,USC00013575
630R,Mar,USC00013575
722R,Apr,USC00013575
792R,May,USC00013575
862R,Jun,USC00013575
894R,Jul,USC00013575
888R,Aug,USC00013575
834R,Sep,USC00013575
738R,Oct,USC00013575
627R,Nov,USC00013575
527R,Dec,USC00013575
517S,Jan,USC00013620
562S,Feb,USC00013620
651S,Mar,USC00013620
736S,Apr,USC00013620
805S,May,USC00013620
873S,Jun,USC00013620
910S,Jul,USC00013620
912S,Aug,USC00013620
854S,Sep,USC00013620
751S,Oct,USC00013620
646S,Nov,USC00013620
541S,Dec,USC00013620
523C,Jan,USC00013645
574C,Feb,USC00013645
668C,Mar,USC00013645
752S,Apr,USC00013645
823S,May,USC00013645
887C,Jun,USC00013645
918C,Jul,USC00013645
920C,Aug,USC00013645
866C,Sep,USC00013645
761C,Oct,USC00013645
654C,Nov,USC00013645
546C,Dec,USC00013645
525Q,Jan,USC00013655
564Q,Feb,USC00013655
657Q,Mar,USC00013655
736Q,Apr,USC00013655
805Q,May,USC00013655
874Q,Jun,USC00013655
902Q,Jul,USC00013655
902Q,Aug,USC00013655
845Q,Sep,USC00013655
747Q,Oct,USC00013655
644Q,Nov,USC00013655
539Q,Dec,USC00013655
592S,Jan,USC00013761
636S,Feb,USC00013761
710S,Mar,USC00013761
781S,Apr,USC00013761
857S,May,USC00013761
905S,Jun,USC00013761
923C,Jul,USC00013761
916C,Aug,USC00013761
875S,Sep,USC00013761
793S,Oct,USC00013761
701C,Nov,USC00013761
614S,Dec,USC00013761
524S,Jan,USC00013775
566S,Feb,USC00013775
653S,Mar,USC00013775
729S,Apr,USC00013775
795S,May,USC00013775
859S,Jun,USC00013775
888S,Jul,USC00013775
884S,Aug,USC00013775
831S,Sep,USC00013775
740S,Oct,USC00013775
642S,Nov,USC00013775
545S,Dec,USC00013775
543Q,Jan,USC00013781
590Q,Feb,USC00013781
675Q,Mar,USC00013781
755Q,Apr,USC00013781
824Q,May,USC00013781
889Q,Jun,USC00013781
916Q,Jul,USC00013781
913Q,Aug,USC00013781
864Q,Sep,USC00013781
758Q,Oct,USC00013781
657Q,Nov,USC00013781
562Q,Dec,USC00013781
560S,Jan,USC00013816
605S,Feb,USC00013816
682S,Mar,USC00013816
750S,Apr,USC00013816
825S,May,USC00013816
877C,Jun,USC00013816
895S,Jul,USC00013816
893S,Aug,USC00013816
852S,Sep,USC00013816
766S,Oct,USC00013816
678S,Nov,USC00013816
584S,Dec,USC00013816
586S,Jan,USC00014193
628S,Feb,USC00014193
705S,Mar,USC00014193
771S,Apr,USC00014193
842S,May,USC00014193
894R,Jun,USC00014193
912S,Jul,USC00014193
907S,Aug,USC00014193
867S,Sep,USC00014193
780S,Oct,USC00014193
694S,Nov,USC00014193
609S,Dec,USC00014193
522R,Jan,USC00014226
572R,Feb,USC00014226
661R,Mar,USC00014226
741R,Apr,USC00014226
809R,May,USC00014226
874R,Jun,USC00014226
902R,Jul,USC00014226
906R,Aug,USC00014226
851R,Sep,USC00014226
748R,Oct,USC00014226
650R,Nov,USC00014226
546R,Dec,USC00014226
555R,Jan,USC00014502
599R,Feb,USC00014502
679R,Mar,USC00014502
754S,Apr,USC00014502
822R,May,USC00014502
879R,Jun,USC00014502
907R,Jul,USC00014502
896R,Aug,USC00014502
847R,Sep,USC00014502
756R,Oct,USC00014502
664R,Nov,USC00014502
571R,Dec,USC00014502
565S,Jan,USC00014798
609S,Feb,USC00014798
692S,Mar,USC00014798
764S,Apr,USC00014798
832S,May,USC00014798
893R,Jun,USC00014798
915R,Jul,USC00014798
915R,Aug,USC00014798
868S,Sep,USC00014798
771R,Oct,USC00014798
685S,Nov,USC00014798
586S,Dec,USC00014798
555C,Jan,USC00015121
598C,Feb,USC00015121
678C,Mar,USC00015121
751C,Apr,USC00015121
826C,May,USC00015121
885C,Jun,USC00015121
910C,Jul,USC00015121
904C,Aug,USC00015121
860C,Sep,USC00015121
767C,Oct,USC00015121
674C,Nov,USC00015121
577C,Dec,USC00015121
552R,Jan,USC00015140
596R,Feb,USC00015140
675R,Mar,USC00015140
743R,Apr,USC00015140
815R,May,USC00015140
879R,Jun,USC00015140
906R,Jul,USC00015140
891R,Aug,USC00015140
846R,Sep,USC00015140
760R,Oct,USC00015140
661R,Nov,USC00015140
574R,Dec,USC00015140
568S,Jan,USC00015439
612S,Feb,USC00015439
691S,Mar,USC00015439
758C,Apr,USC00015439
833S,May,USC00015439
890S,Jun,USC00015439
912S,Jul,USC00015439
909R,Aug,USC00015439
863S,Sep,USC00015439
775R,Oct,USC00015439
687C,Nov,USC00015439
595S,Dec,USC00015439
575R,Jan,USC00015553
621R,Feb,USC00015553
696R,Mar,USC00015553
766R,Apr,USC00015553
842R,May,USC00015553
891R,Jun,USC00015553
918R,Jul,USC00015553
913R,Aug,USC00015553
860R,Sep,USC00015553
776R,Oct,USC00015553
690R,Nov,USC00015553
601R,Dec,USC00015553
509S,Jan,USC00015635
550S,Feb,USC00015635
642S,Mar,USC00015635
729S,Apr,USC00015635
798S,May,USC00015635
863S,Jun,USC00015635
894S,Jul,USC00015635
898S,Aug,USC00015635
839S,Sep,USC00015635
737S,Oct,USC00015635
633S,Nov,USC00015635
531S,Dec,USC00015635
491Q,Jan,USC00015752
536Q,Feb,USC00015752
630Q,Mar,USC00015752
709Q,Apr,USC00015752
783Q,May,USC00015752
851Q,Jun,USC00015752
884Q,Jul,USC00015752
882Q,Aug,USC00015752
826Q,Sep,USC00015752
721Q,Oct,USC00015752
620Q,Nov,USC00015752
520Q,Dec,USC00015752
540Q,Jan,USC00016000
586Q,Feb,USC00016000
669Q,Mar,USC00016000
743Q,Apr,USC00016000
810Q,May,USC00016000
868Q,Jun,USC00016000
899Q,Jul,USC00016000
891Q,Aug,USC00016000
842Q,Sep,USC00016000
733Q,Oct,USC00016000
660Q,Nov,USC00016000
553Q,Dec,USC00016000
525S,Jan,USC00016121
569S,Feb,USC00016121
656R,Mar,USC00016121
732R,Apr,USC00016121
810R,May,USC00016121
872R,Jun,USC00016121
903R,Jul,USC00016121
902S,Aug,USC00016121
847S,Sep,USC00016121
749R,Oct,USC00016121
649R,Nov,USC00016121
550R,Dec,USC00016121
550S,Jan,USC00016129
590S,Feb,USC00016129
670R,Mar,USC00016129
743R,Apr,USC00016129
814R,May,USC00016129
873R,Jun,USC00016129
899R,Jul,USC00016129
891R,Aug,USC00016129
843R,Sep,USC00016129
752S,Oct,USC00016129
667S,Nov,USC00016129
574S,Dec,USC00016129
503Q,Jan,USC00016196
543Q,Feb,USC00016196
628Q,Mar,USC00016196
717Q,Apr,USC00016196
789Q,May,USC00016196
863Q,Jun,USC00016196
892Q,Jul,USC00016196
900Q,Aug,USC00016196
843Q,Sep,USC00016196
738Q,Oct,USC00016196
630Q,Nov,USC00016196
527Q,Dec,USC00016196
525C,Jan,USC00016478
572C,Feb,USC00016478
661C,Mar,USC00016478
741C,Apr,USC00016478
808C,May,USC00016478
868C,Jun,USC00016478
897C,Jul,USC00016478
897S,Aug,USC00016478
841C,Sep,USC00016478
741C,Oct,USC00016478
640C,Nov,USC00016478
546C,Dec,USC00016478
609S,Jan,USC00016988
644S,Feb,USC00016988
707S,Mar,USC00016988
769S,Apr,USC00016988
840S,May,USC00016988
887S,Jun,USC00016988
904S,Jul,USC00016988
902S,Aug,USC00016988
866S,Sep,USC00016988
790S,Oct,USC00016988
708S,Nov,USC00016988
628S,Dec,USC00016988
545R,Jan,USC00017020
593R,Feb,USC00017020
679R,Mar,USC00017020
747R,Apr,USC00017020
811R,May,USC00017020
871R,Jun,USC00017020
895R,Jul,USC00017020
881R,Aug,USC00017020
834R,Sep,USC00017020
743R,Oct,USC00017020
650R,Nov,USC00017020
566R,Dec,USC00017020
543R,Jan,USC00017025
587R,Feb,USC00017025
678R,Mar,USC00017025
754R,Apr,USC00017025
822R,May,USC00017025
878R,Jun,USC00017025
900R,Jul,USC00017025
890R,Aug,USC00017025
839R,Sep,USC00017025
751R,Oct,USC00017025
652R,Nov,USC00017025
563R,Dec,USC00017025
500S,Jan,USC00017131
542S,Feb,USC00017131
634S,Mar,USC00017131
718S,Apr,USC00017131
794S,May,USC00017131
864S,Jun,USC00017131
895S,Jul,USC00017131
897S,Aug,USC00017131
839S,Sep,USC00017131
733S,Oct,USC00017131
629S,Nov,USC00017131
523S,Dec,USC00017131
531S,Jan,USC00017157
579S,Feb,USC00017157
668S,Mar,USC00017157
750S,Apr,USC00017157
820S,May,USC00017157
883S,Jun,USC00017157
916S,Jul,USC00017157
915S,Aug,USC00017157
858S,Sep,USC00017157
757S,Oct,USC00017157
651S,Nov,USC00017157
553S,Dec,USC00017157
487C,Jan,USC00017207
531C,Feb,USC00017207
618C,Mar,USC00017207
699S,Apr,USC00017207
774S,May,USC00017207
845C,Jun,USC00017207
877C,Jul,USC00017207
877C,Aug,USC00017207
817S,Sep,USC00017207
719C,Oct,USC00017207
614C,Nov,USC00017207
511S,Dec,USC00017207
510S,Jan,USC00017304
556C,Feb,USC00017304
643S,Mar,USC00017304
727C,Apr,USC00017304
802R,May,USC00017304
873S,Jun,USC00017304
903S,Jul,USC00017304
904S,Aug,USC00017304
848S,Sep,USC00017304
746S,Oct,USC00017304
641S,Nov,USC00017304
536S,Dec,USC00017304
574S,Jan,USC00017366
615C,Feb,USC00017366
696C,Mar,USC00017366
764C,Apr,USC00017366
840C,May,USC00017366
898S,Jun,USC00017366
920C,Jul,USC00017366
916C,Aug,USC00017366
869S,Sep,USC00017366
777C,Oct,USC00017366
686C,Nov,USC00017366
591S,Dec,USC00017366
537S,Jan,USC00017999
581S,Feb,USC00017999
665S,Mar,USC00017999
742S,Apr,USC00017999
811S,May,USC00017999
872S,Jun,USC00017999
901S,Jul,USC00017999
896S,Aug,USC00017999
846S,Sep,USC00017999
751S,Oct,USC00017999
657S,Nov,USC00017999
558S,Dec,USC00017999
537S,Jan,USC00018024
583S,Feb,USC00018024
667S,Mar,USC00018024
748S,Apr,USC00018024
817S,May,USC00018024
880S,Jun,USC00018024
908S,Jul,USC00018024
904S,Aug,USC00018024
851S,Sep,USC00018024
756S,Oct,USC00018024
657S,Nov,USC00018024
560S,Dec,USC00018024
573S,Jan,USC00018178
615S,Feb,USC00018178
694S,Mar,USC00018178
765S,Apr,USC00018178
836S,May,USC00018178
890S,Jun,USC00018178
909S,Jul,USC00018178
910S,Aug,USC00018178
867S,Sep,USC00018178
775S,Oct,USC00018178
683S,Nov,USC00018178
591S,Dec,USC00018178
548S,Jan,USC00018209
591S,Feb,USC00018209
671S,Mar,USC00018209
744S,Apr,USC00018209
819C,May,USC00018209
877C,Jun,USC00018209
903C,Jul,USC00018209
901C,Aug,USC00018209
852S,Sep,USC00018209
760C,Oct,USC00018209
666S,Nov,USC00018209
569S,Dec,USC00018209
574S,Jan,USC00018323
618S,Feb,USC00018323
693S,Mar,USC00018323
763S,Apr,USC00018323
833R,May,USC00018323
886S,Jun,USC00018323
904S,Jul,USC00018323
900S,Aug,USC00018323
858S,Sep,USC00018323
774S,Oct,USC00018323
685S,Nov,USC00018323
594S,Dec,USC00018323
563S,Jan,USC00018380
612S,Feb,USC00018380
697S,Mar,USC00018380
772S,Apr,USC00018380
841S,May,USC00018380
902S,Jun,USC00018380
927S,Jul,USC00018380
926S,Aug,USC00018380
877S,Sep,USC00018380
777S,Oct,USC00018380
677S,Nov,USC00018380
582S,Dec,USC00018380
574C,Jan,USC00018438
617S,Feb,USC00018438
691C,Mar,USC00018438
755C,Apr,USC00018438
826C,May,USC00018438
883C,Jun,USC00018438
905C,Jul,USC00018438
898C,Aug,USC00018438
855S,Sep,USC00018438
771C,Oct,USC00018438
686C,Nov,USC00018438
594S,Dec,USC00018438
493C,Jan,USC00018469
538C,Feb,USC00018469
621C,Mar,USC00018469
707C,Apr,USC00018469
782C,May,USC00018469
853C,Jun,USC00018469
885C,Jul,USC00018469
882C,Aug,USC00018469
825C,Sep,USC00018469
727C,Oct,USC00018469
624C,Nov,USC00018469
516C,Dec,USC00018469
536S,Jan,USC00018517
581S,Feb,USC00018517
670S,Mar,USC00018517
749S,Apr,USC00018517
821S,May,USC00018517
886S,Jun,USC00018517
917S,Jul,USC00018517
918S,Aug,USC00018517
862R,Sep,USC00018517
763S,Oct,USC00018517
663R,Nov,USC00018517
559S,Dec,USC00018517
509Q,Jan,USC00018812
556Q,Feb,USC00018812
641Q,Mar,USC00018812
725Q,Apr,USC00018812
792Q,May,USC00018812
848Q,Jun,USC00018812
886Q,Jul,USC00018812
883Q,Aug,USC00018812
836Q,Sep,USC00018812
735Q,Oct,USC00018812
630Q,Nov,USC00018812
529Q,Dec,USC00018812
561Q,Jan,USC00018859
605Q,Feb,USC00018859
687Q,Mar,USC00018859
751Q,Apr,USC00018859
823Q,May,USC00018859
877Q,Jun,USC00018859
903Q,Jul,USC00018859
898Q,Aug,USC00018859
861Q,Sep,USC00018859
765Q,Oct,USC00018859
675Q,Nov,USC00018859
582Q,Dec,USC00018859
583R,Jan,USC00018867
620R,Feb,USC00018867
696R,Mar,USC00018867
764R,Apr,USC00018867
833R,May,USC00018867
887R,Jun,USC00018867
906R,Jul,USC00018867
907R,Aug,USC00018867
861R,Sep,USC00018867
777R,Oct,USC00018867
691R,Nov,USC00018867
604R,Dec,USC00018867
513S,Jan,USC00018998
557S,Feb,USC00018998
645S,Mar,USC00018998
724S,Apr,USC00018998
796S,May,USC00018998
864S,Jun,USC00018998
893S,Jul,USC00018998
895S,Aug,USC00018998
842S,Sep,USC00018998
741S,Oct,USC00018998
640S,Nov,USC00018998
538S,Dec,USC00018998
638R,Jan,USC00020060
660R,Feb,USC00020060
720R,Mar,USC00020060
801R,Apr,USC00020060
895R,May,USC00020060
983R,Jun,USC00020060
1017R,Jul,USC00020060
999R,Aug,USC00020060
945R,Sep,USC00020060
835R,Oct,USC00020060
717R,Nov,USC00020060
624R,Dec,USC00020060
672Q,Jan,USC00020080
702Q,Feb,USC00020080
766Q,Mar,USC00020080
840Q,Apr,USC00020080
920Q,May,USC00020080
1008Q,Jun,USC00020080
1036Q,Jul,USC00020080
1026Q,Aug,USC00020080
985Q,Sep,USC00020080
887Q,Oct,USC00020080
759Q,Nov,USC00020080
659Q,Dec,USC00020080
662C,Jan,USC00020100
702C,Feb,USC00020100
771C,Mar,USC00020100
854C,Apr,USC00020100
954C,May,USC00020100
1046S,Jun,USC00020100
1084C,Jul,USC00020100
1065C,Aug,USC00020100
1011C,Sep,USC00020100
894C,Oct,USC00020100
757C,Nov,USC00020100
652C,Dec,USC00020100
450S,Jan,USC00020159
472S,Feb,USC00020159
521S,Mar,USC00020159
593S,Apr,USC00020159
677S,May,USC00020159
765S,Jun,USC00020159
776S,Jul,USC00020159
748S,Aug,USC00020159
706S,Sep,USC00020159
620S,Oct,USC00020159
530S,Nov,USC00020159
455R,Dec,USC00020159
440Q,Jan,USC00020170
450Q,Feb,USC00020170
489Q,Mar,USC00020170
555Q,Apr,USC00020170
654Q,May,USC00020170
732Q,Jun,USC00020170
736Q,Jul,USC00020170
717Q,Aug,USC00020170
678Q,Sep,USC00020170
598Q,Oct,USC00020170
507Q,Nov,USC00020170
437Q,Dec,USC00020170
659S,Jan,USC00020287
688S,Feb,USC00020287
743S,Mar,USC00020287
820S,Apr,USC00020287
906S,May,USC00020287
991S,Jun,USC00020287
987S,Jul,USC00020287
961S,Aug,USC00020287
938S,Sep,USC00020287
846S,Oct,USC00020287
740C,Nov,USC00020287
653S,Dec,USC00020287
662R,Jan,USC00020288
697R,Feb,USC00020288
757R,Mar,USC00020288
838R,Apr,USC00020288
935R,May,USC00020288
1022R,Jun,USC00020288
1046R,Jul,USC00020288
1029R,Aug,USC00020288
980R,Sep,USC00020288
872R,Oct,USC00020288
745R,Nov,USC00020288
652R,Dec,USC00020288
673Q,Jan,USC00020404
709Q,Feb,USC00020404
779Q,Mar,USC00020404
871Q,Apr,USC00020404
960Q,May,USC00020404
1049Q,Jun,USC00020404
1064Q,Jul,USC00020404
1042Q,Aug,USC00020404
1004Q,Sep,USC00020404
899Q,Oct,USC00020404
770Q,Nov,USC00020404
662Q,Dec,USC00020404
561R,Jan,USC00020586
584R,Feb,USC00020586
634R,Mar,USC00020586
715R,Apr,USC00020586
809R,May,USC00020586
901R,Jun,USC00020586
940R,Jul,USC00020586
921R,Aug,USC00020586
867R,Sep,USC00020586
755R,Oct,USC00020586
646R,Nov,USC00020586
557R,Dec,USC00020586
667R,Jan,USC00020632
695R,Feb,USC00020632
744R,Mar,USC00020632
827R,Apr,USC00020632
927R,May,USC00020632
1019R,Jun,USC00020632
1050R,Jul,USC00020632
1033R,Aug,USC00020632
986R,Sep,USC00020632
871R,Oct,USC00020632
754R,Nov,USC00020632
660R,Dec,USC00020632
608R,Jan,USC00020670
642R,Feb,USC00020670
702R,Mar,USC00020670
774R,Apr,USC00020670
874R,May,USC00020670
965R,Jun,USC00020670
993R,Jul,USC00020670
972R,Aug,USC00020670
923R,Sep,USC00020670
808R,Oct,USC00020670
697R,Nov,USC00020670
596R,Dec,USC00020670
598S,Jan,USC00020672
643S,Feb,USC00020672
722R,Mar,USC00020672
806S,Apr,USC00020672
912S,May,USC00020672
1011R,Jun,USC00020672
1066R,Jul,USC00020672
1044R,Aug,USC00020672
969R,Sep,USC00020672
836R,Oct,USC00020672
691R,Nov,USC00020672
586S,Dec,USC00020672
424R,Jan,USC00020678
441R,Feb,USC00020678
497R,Mar,USC00020678
569R,Apr,USC00020678
677R,May,USC00020678
766R,Jun,USC00020678
788R,Jul,USC00020678
779R,Aug,USC00020678
723R,Sep,USC00020678
620R,Oct,USC00020678
508R,Nov,USC00020678
430R,Dec,USC00020678
632R,Jan,USC00020683
664R,Feb,USC00020683
717R,Mar,USC00020683
794R,Apr,USC00020683
883R,May,USC00020683
970R,Jun,USC00020683
959R,Jul,USC00020683
927R,Aug,USC00020683
905R,Sep,USC00020683
815R,Oct,USC00020683
715R,Nov,USC00020683
630R,Dec,USC00020683
403S,Jan,USC00020750
437S,Feb,USC00020750
516S,Mar,USC00020750
608S,Apr,USC00020750
713S,May,USC00020750
817S,Jun,USC00020750
853S,Jul,USC00020750
826S,Aug,USC00020750
757S,Sep,USC00020750
632S,Oct,USC00020750
500S,Nov,USC00020750
403S,Dec,USC00020750
562R,Jan,USC00020775
598R,Feb,USC00020775
659R,Mar,USC00020775
728R,Apr,USC00020775
808R,May,USC00020775
890R,Jun,USC00020775
870R,Jul,USC00020775
836R,Aug,USC00020775
818R,Sep,USC00020775
736R,Oct,USC00020775
643R,Nov,USC00020775
557R,Dec,USC00020775
503S,Jan,USC00020808
529S,Feb,USC00020808
583S,Mar,USC00020808
667S,Apr,USC00020808
764S,May,USC00020808
863S,Jun,USC00020808
874S,Jul,USC00020808
844S,Aug,USC00020808
797S,Sep,USC00020808
699S,Oct,USC00020808
585S,Nov,USC00020808
504S,Dec,USC00020808
447R,Jan,USC00020871
483R,Feb,USC00020871
537R,Mar,USC00020871
611S,Apr,USC00020871
701S,May,USC00020871
794S,Jun,USC00020871
825S,Jul,USC00020871
796S,Aug,USC00020871
749S,Sep,USC00020871
649R,Oct,USC00020871
544R,Nov,USC00020871
452R,Dec,USC00020871
657C,Jan,USC00020949
700C,Feb,USC00020949
774S,Mar,USC00020949
858C,Apr,USC00020949
951C,May,USC00020949
1041C,Jun,USC00020949
1078C,Jul,USC00020949
1059C,Aug,USC00020949
999C,Sep,USC00020949
876C,Oct,USC00020949
740C,Nov,USC00020949
639C,Dec,USC00020949
610S,Jan,USC00020958
656S,Feb,USC00020958
721S,Mar,USC00020958
803S,Apr,USC00020958
891S,May,USC00020958
975S,Jun,USC00020958
972S,Jul,USC00020958
941S,Aug,USC00020958
906S,Sep,USC00020958
809S,Oct,USC00020958
695S,Nov,USC00020958
605S,Dec,USC00020958
378S,Jan,USC00021001
389R,Feb,USC00021001
448R,Mar,USC00021001
522R,Apr,USC00021001
628R,May,USC00021001
736S,Jun,USC00021001
774S,Jul,USC00021001
742S,Aug,USC00021001
674S,Sep,USC00021001
562S,Oct,USC00021001
454R,Nov,USC00021001
376R,Dec,USC00021001
689R,Jan,USC00021026
729R,Feb,USC00021026
792R,Mar,USC00021026
873R,Apr,USC00021026
969R,May,USC00021026
1060R,Jun,USC00021026
1082R,Jul,USC00021026
1068R,Aug,USC00021026
1015R,Sep,USC00021026
903R,Oct,USC00021026
775R,Nov,USC00021026
682R,Dec,USC00021026
663S,Jan,USC00021050
713S,Feb,USC00021050
796S,Mar,USC00021050
885S,Apr,USC00021050
984S,May,USC00021050
1079S,Jun,USC00021050
1122S,Jul,USC00021050
1103S,Aug,USC00021050
1036S,Sep,USC00021050
904C,Oct,USC00021050
754S,Nov,USC00021050
651S,Dec,USC00021050
499R,Jan,USC00021169
576R,Feb,USC00021169
669R,Mar,USC00021169
760R,Apr,USC00021169
848R,May,USC00021169
946R,Jun,USC00021169
989R,Jul,USC00021169
948R,Aug,USC00021169
879R,Sep,USC00021169
756R,Oct,USC00021169
610R,Nov,USC00021169
495R,Dec,USC00021169
586S,Jan,USC00021231
617S,Feb,USC00021231
670S,Mar,USC00021231
743S,Apr,USC00021231
829S,May,USC00021231
907S,Jun,USC00021231
888S,Jul,USC00021231
856S,Aug,USC00021231
837S,Sep,USC00021231
761S,Oct,USC00021231
664S,Nov,USC00021231
584S,Dec,USC00021231
431S,Jan,USC00021248
494S,Feb,USC00021248
591S,Mar,USC00021248
679S,Apr,USC00021248
782S,May,USC00021248
881C,Jun,USC00021248
914C,Jul,USC00021248
882S,Aug,USC00021248
814S,Sep,USC00021248
686C,Oct,USC00021248
544S,Nov,USC00021248
432S,Dec,USC00021248
643R,Jan,USC00021282
670R,Feb,USC00021282
732R,Mar,USC00021282
813R,Apr,USC00021282
910S,May,USC00021282
1000S,Jun,USC00021282
1029S,Jul,USC00021282
1012R,Aug,USC00021282
963R,Sep,USC00021282
845R,Oct,USC00021282
725R,Nov,USC00021282
636R,Dec,USC00021282
692R,Jan,USC00021306
730R,Feb,USC00021306
792R,Mar,USC00021306
880R,Apr,USC00021306
972R,May,USC00021306
1059R,Jun,USC00021306
1071R,Jul,USC00021306
1051R,Aug,USC00021306
1010R,Sep,USC00021306
903R,Oct,USC00021306
780R,Nov,USC00021306
679R,Dec,USC00021306
671S,Jan,USC00021314
707S,Feb,USC00021314
769S,Mar,USC00021314
858S,Apr,USC00021314
957S,May,USC00021314
1046S,Jun,USC00021314
1062S,Jul,USC00021314
1040S,Aug,USC00021314
1001S,Sep,USC00021314
892S,Oct,USC00021314
762S,Nov,USC00021314
660S,Dec,USC00021314
646S,Jan,USC00021330
676S,Feb,USC00021330
731S,Mar,USC00021330
814S,Apr,USC00021330
907S,May,USC00021330
995S,Jun,USC00021330
988S,Jul,USC00021330
960S,Aug,USC00021330
928S,Sep,USC00021330
835S,Oct,USC00021330
728S,Nov,USC00021330
640S,Dec,USC00021330
666S,Jan,USC00021353
689S,Feb,USC00021353
738S,Mar,USC00021353
811S,Apr,USC00021353
904S,May,USC00021353
993C,Jun,USC00021353
1023S,Jul,USC00021353
1005S,Aug,USC00021353
957S,Sep,USC00021353
857S,Oct,USC00021353
743C,Nov,USC00021353
657S,Dec,USC00021353
663Q,Jan,USC00021357
682Q,Feb,USC00021357
735Q,Mar,USC00021357
821Q,Apr,USC00021357
909Q,May,USC00021357
